"10987","454","R78.4","Finding of other drugs of addictive potential in blood"
"10988","454","R78.5","Finding of psychotropic drug in blood"
"10989","454","R78.6","Finding of steroid agent in blood"
"10990","454","R78.7","Finding of abnormal level of heavy metals in blood"
"10991","454","R78.8","Finding of other specified substance not normally found in blood"
"10992","454","R78.9","Finding of unspecified substance not normally found in blood"
"10993","454","R79.0","Abnormal level of blood mineral"
"10994","454","R79.8","Other specified abnormal findings of blood chemistry"
"10995","454","R79.9","Abnormal finding of blood chemistry, unspecified"
"10996","454","R80","Isolated proteinuria"
"10997","454","R81","Glycosuria"
"10998","454","R82.0","Chyluria"
"10999","454","R82.1","Myoglobinuria"
"11000","454","R82.2","Biliuria"
"11001","454","R82.3","Haemoglobinuria"
"11002","454","R82.4","Acetonuria"
"11003","454","R82.5","Elevated urine levels of drugs, medicaments and biolog substance"
"11004","454","R82.6","Abnormal urine levels of substance chiefly nonmedicinal as to sources"
"11005","454","R82.7","Abnormal findings on microbiological examination of urine"
"11006","454","R82.8","Abnormal find on cytological and histological examination of urine"
"11007","454","R82.9","Other and unspecified abnormal findings in urine"
"11008","454","R83.0","Abnormal findings in cerebrospinal fluid, abnormal level of enzymes"
"11009","454","R83.1","Abnormal findings in cerebrospinal fluid, abnormal level of hormones"
"11010","454","R83.2","Abnormal findings in cerebrospinal fluid, abnormal level other drugs, medicaments and biological substance"
"11011","454","R83.3","Abnormal findings in cerebrospinal fluid, abnormal level substance chiefly nonmedicinal as to source"
"11012","454","R83.4","Abnormal findings in cerebrospinal fluid, abnormal immunological findings"
"11013","454","R83.5","Abnormal findings in cerebrospinal fluid, abnormal microbiological findings"
"11014","454","R83.6","Abnormal findings in cerebrospinal fluid, abnormal cytological findings"
"11015","454","R83.7","Abnormal findings in cerebrospinal fluid, abnormal histological findings"
"11016","454","R83.8","Abnormal findings in cerebrospinal fluid, other abnormal findings"
"11017","454","R83.9","Abnormal findings in cerebrospinal fluid, unspecified abnormal finding"
"11018","454","R84.0","Abnormal findings in specimens from respiratory organs and thorax, abnormal level of enzymes"
"11019","454","R84.1","Abnormal findings in specimens from respiratory organs and thorax, abnormal level of hormones"
"11020","454","R84.2","Abnormal findings in specimens from respiratory organs and thorax, abnormal level other drugs, medicaments and biological substance"
"11021","454","R84.3","Abnormal findings in specimens from respiratory organs and thorax, abnormal level substance chiefly nonmedicinal as to source"
"11022","454","R84.4","Abnormal findings in specimens from respiratory organs and thorax, abnormal immunological findings"
"11023","454","R84.5","Abnormal findings in specimens from respiratory organs and thorax, abnormal microbiological findings"
"11024","454","R84.6","Abnormal findings in specimens from respiratory organs and thorax, abnormal cytological findings"
"11025","454","R84.7","Abnormal findings in specimens from respiratory organs and thorax, abnormal histological findings"
"11026","454","R84.8","Abnormal findings in specimens from respiratory organs and thorax, other abnormal findings"
"11027","454","R84.9","Abnormal findings in specimens from respiratory organs and thorax, unspecified abnormal finding"
"11028","454","R85.0","Abnormal finding in specimens from digestive organs and abnomoinal cavity, abnormal level of enzymes"
"11029","454","R85.1","Abnormal finding in specimens from digestive organs and abnomoinal cavity, abnormal level of hormones"
"11030","454","R85.2","Abnormal finding in specimens from digestive organs and abnomoinal cavity, abnormal level other drugs, medicaments and biological substance"
"11031","454","R85.3","Abnormal finding in specimens from digestive organs and abnomoinal cavity, abnormal level substance chiefly nonmedicinal as to source"
"11032","454","R85.4","Abnormal finding in specimens from digestive organs and abnomoinal cavity, abnormal immunological findings"
"11033","454","R85.5","Abnormal finding in specimens from digestive organs and abnomoinal cavity, abnormal microbiological findings"
"11034","454","R85.6","Abnormal finding in specimens from digestive organs and abnomoinal cavity, abnormal cytological findings"
"11035","454","R85.7","Abnormal finding in specimens from digestive organs and abnomoinal cavity, abnormal histological findings"
"11036","454","R85.8","Abnormal finding in specimens from digestive organs and abnomoinal cavity, other abnormal findings"
"11037","454","R85.9","Abnormal finding in specimens from digestive organs and abnomoinal cavity, unspecified abnormal finding"
"11038","454","R86.0","Abnormal findings in specimens from male genital organs, abnormal level of enzymes"
"11039","454","R86.1","Abnormal findings in specimens from male genital organs, abnormal level of hormones"
"11040","454","R86.2","Abnormal findings in specimens from male genital organs, abnormal level other drugs, medicaments and biological substance"
"11041","454","R86.3","Abnormal findings in specimens from male genital organs, abnormal level substance chiefly nonmedicinal as to source"
"11042","454","R86.4","Abnormal findings in specimens from male genital organs, abnormal immunological findings"
"11043","454","R86.5","Abnormal findings in specimens from male genital organs, abnormal microbiological findings"
"11044","454","R86.6","Abnormal findings in specimens from male genital organs, abnormal cytological findings"
"11045","454","R86.7","Abnormal findings in specimens from male genital organs, abnormal histological findings"
"11046","454","R86.8","Abnormal findings in specimens from male genital organs, other abnormal findings"
"11047","454","R86.9","Abnormal findings in specimens from male genital organs, unspecified abnormal finding"
"11048","454","R87.0","Abnormal findings in specimens from famale genital organs, abnormal level of enzymes"
"11049","454","R87.1","Abnormal findings in specimens from famale genital organs, abnormal level of hormones"
"11050","454","R87.2","Abnormal findings in specimens from famale genital organs, abnormal level other drugs, medicaments and biological substance"
"11051","454","R87.3","Abnormal findings in specimens from famale genital organs, abnormal level substance chiefly nonmedicinal as to source"
"11052","454","R87.4","Abnormal findings in specimens from famale genital organs, abnormal immunological findings"
"11053","454","R87.5","Abnormal findings in specimens from famale genital organs, abnormal microbiological findings"
"11054","454","R87.6","Abnormal findings in specimens from famale genital organs, abnormal cytological findings"
"11055","454","R87.7","Abnormal findings in specimens from famale genital organs, abnormal histological findings"
"11056","454","R87.8","Abnormal findings in specimens from famale genital organs, other abnormal findings"
"11057","454","R87.9","Abnormal findings in specimens from famale genital organs, unspecified abnormal finding"
"11058","454","R89.0","Abnormal findings in specimens from other organs,systems and tissue, abnormal level of enzymes"
"11059","454","R89.1","Abnormal findings in specimens from other organs,systems and tissue, abnormal level of hormones"
"11060","454","R89.2","Abnormal findings in specimens from other organs,systems and tissue, abnormal level other drugs, medicaments and biological substance"
"11061","454","R89.3","Abnormal findings in specimens from other organs,systems and tissue, abnormal level substance chiefly nonmedicinal as to source"
"11062","454","R89.4","Abnormal findings in specimens from other organs,systems and tissue, abnormal immunological findings"
"11063","454","R89.5","Abnormal findings in specimens from other organs,systems and tissue, abnormal microbiological findings"
"11064","454","R89.6","Abnormal findings in specimens from other organs,systems and tissue, abnormal cytological findings"
"11065","454","R89.7","Abnormal findings in specimens from other organs,systems and tissue, abnormal histological findings"
"11066","454","R89.8","Abnormal findings in specimens from other organs,systems and tissue, other abnormal findings"
"11067","454","R89.9","Abnormal findings in specimens from other organs,systems and tissue, unspecified abnormal finding"
"11068","454","R90.0","Intracranial space-occupying lesion"
"11069","454","R90.8","Other abnormal findings on diagnostic imaging of central nervous system"
"11070","454","R91","Abnormal findings on diagnostic imaging of lung"
"11071","454","R92","Abnormal findings on diagnostic imaging of breast"
"11072","454","R93.0","Abnormal findings on diagnostic imaging of skull and head NEC"
"11073","454","R93.1","Abnormal findings on diagnostic imaging of heart and coronary circulation"
"11074","454","R93.2","Abnormal findings diagnostic imaging of liver and biliary tract"
"11075","454","R93.3","Abnormal findings diagnostic imaging of other parts of digestive tract"
"11076","454","R93.4","Abnormal findings on diagnostic imaging of urinary organs"
"11077","454","R93.5","Abnormal findings on diagnostic imaging of other abdominal regions, including retroperitoneum"
"11078","454","R93.6","Abnormal findings on diagnostic imaging of limbs"
"11079","454","R93.7","Abnormal findings on diagnostic imaging of other parts of musculoskeletal system"
"11080","454","R93.8","Abnormal findings on diagnostic imaging of other specified body structures"
"11081","454","R94.0","Abnormal results of function studies of central nervous system"
"11082","454","R94.1","Abnormal results function studies peripheral nervous system special senses"
"11083","454","R94.2","Abnormal results of pulmonary function studies"
"11084","454","R94.3","Abnormal results of cardiovascular function studies"
"11085","454","R94.4","Abnormal results of kidney function studies"
"11086","454","R94.5","Abnormal results of liver function studies"
"11087","454","R94.6","Abnormal results of thyroid function studies"
"11088","454","R94.7","Abnormal results of other endocrine function studies"
"11089","454","R94.8","Abnormal results of function studies of other organs and systems"
"11090","453","R95","Sudden infant death syndrome"
"11091","454","R96.0","Instantaneous death"
"11092","454","R96.1","Death occurring less than 24 hr from onset symptoms not otherwise explained"
"11093","454","R98","Unattended death"
"11094","454","R99","Other ill-defined and unspecified cause of mortality"
"11095","466","S00.0","Superficial injury of scalp"
"11096","466","S00.1","Contusion of eyelid and periocular area"
"11097","466","S00.2","Other superficial injuries of eyelid and periocular area"
"11098","466","S00.3","Superficial injury of nose"
"11099","466","S00.4","Superficial injury of ear"
"11100","466","S00.5","Superficial injury of lip and oral cavity"
"11101","466","S00.7","Multiple superficial injuries of head"
"11102","466","S00.8","Superficial injury of other parts of head"
"11103","466","S00.9","Superficial injury of head, part unspecified"
"11104","466","S01.0","Open wound of scalp"
"11105","466","S01.1","Open wound of eyelid and periocular area"
"11106","466","S01.2","Open wound of nose"
"11107","466","S01.3","Open wound of ear"
"11108","466","S01.4","Open wound of cheek and temporomandibular area"
"11109","466","S01.5","Open wound of lip and oral cavity"
"11110","466","S01.7","Multiple open wounds of head"
"11111","466","S01.8","Open wound of other parts of head"
"11112","466","S01.9","Open wound of head, part unspecified"
"11113","455","S02.0","Fracture of vault of skull"
"11114","455","S0200","Fracture of vault of skull, closed"
"11115","455","S0201","Fracture of vault of skull, open"
"11116","455","S02.1","Fracture of base of skull"
"11117","455","S0210","Fracture of base of skull, closed"
"11118","455","S0211","Fracture of base of skull, open"
"11119","455","S02.2","Fracture of nasal bones"
"11120","455","S0220","Fracture of nasal bones, closed"
"11121","455","S0221","Fracture of nasal bones, open"
"11122","455","S02.3","Fracture of orbital floor"
"11123","455","S0230","Fracture of orbital floor, closed"
"11124","455","S0231","Fracture of orbital floor, open"
"11125","455","S02.4","Fracture of malar and maxillary bones"
"11126","455","S0240","Fracture of malar and maxillary bones, closed"
"11127","455","S0241","Fracture of malar and maxillary bones, open"
"11128","455","S02.5","Fracture of tooth"
"11129","455","S0250","Fracture of tooth, closed"
"11130","455","S0251","Fracture of tooth, open"
"11131","455","S02.6","Fracture of mandible"
"11132","455","S0260","Fracture of mandible, closed"
"11133","455","S0261","Fracture of mandible, open"
"11134","455","S02.7","Multiple fractures involving skull and facial bones"
"11135","455","S0270","Multiple fractures involving skull and facial bones, closed"
"11136","455","S0271","Multiple fractures involving skull and facial bones, open"
"11137","455","S02.8","Fractures of other skull and facial bones"
"11138","455","S0280","Fractures of other skull and facial bones, closed"
"11139","455","S0281","Fractures of other skull and facial bones, open"
"11140","455","S02.9","Fracture of skull and facial bones, part unspecified"
"11141","455","S0290","Fracture of skull and facial bones, part unspecified, closed"
"11142","455","S0291","Fracture of skull and facial bones, part unspecified, open"
"11143","460","S03.0","Dislocation of jaw"
"11144","460","S03.1","Dislocation of septal cartilage of nose"
"11145","460","S03.2","Dislocation of tooth"
"11146","460","S03.3","Dislocation of other and unspecified parts of head"
"11147","460","S03.4","Sprain and strain of jaw"
"11148","460","S03.5","Sprain and strain joints ligs other and unspec parts head"
"11149","466","S04.0","Injury of optic nerve and pathways"
"11150","466","S04.1","Injury of oculomotor nerve"
"11151","466","S04.2","Injury of trochlear nerve"
"11152","466","S04.3","Injury of trigeminal nerve"
"11153","466","S04.4","Injury of abducent nerve"
"11154","466","S04.5","Injury of facial nerve"
"11155","466","S04.6","Injury of acoustic nerve"
"11156","466","S04.7","Injury of accessory nerve"
"11157","466","S04.8","Injury of other cranial nerves"
"11158","466","S04.9","Injury of unspecified cranial nerve"
